speed ,LV,direction,Power
6.046186924,628.8759155,211.9221039,639.6800933
4.498766899,211.2400055,205.7041931,221.7387398
5.4398489,343.3323059,189.6161957,451.861644
6.7872262,700.2550049,172.8735046,923.0142094
7.403409958,998.1641235,163.3264008,1208.457767
8.248066902,1360.646973,158.1398926,1675.091874
8.132491112,1346.703979,155.1876068,1606.757089
7.007575035,967.9207153,152.4600983,1019.402449
6.219244003,646.119812,156.3094025,700.4833545
6.53063488,656.1094971,147.3881989,818.0262801
5.876923084,475.3330078,140.8746033,584.2495849
4.83914423,303.3843079,146.0178986,297.4437335
4.804841042,289.5770874,150.4514008,289.4632156
5.554007053,468.9356995,160.1985931,484.671005
5.299191952,453.3935852,165.4472961,413.045649
3.968468904,152.6107941,170.0350952,122.0255665
4.16803503,175.9940033,186.1186066,154.8448847
4.16586113,167.2698059,190.8992004,154.4243269
3.353600979,47.79745865,202.3482971,37.3179235
2.816464901,24.19724083,184.9588928,0
2.464189053,0,188.7677002,0
3.657510996,39.14524078,186.0001068,71.62600864
2.826318979,14.53532982,194.4916992,0
2.423604965,0,187.1674957,0
3.680042028,16.34674072,157.5879974,74.75791774
3.073899984,55.13547897,195.7528992,18.80169611
1.841879964,0,83.05211639,0
3.316288948,0,114.8134995,34.12434223
3.500709057,42.68334961,64.77271271,52.07945459
4.317556858,189.3484039,69.33336639,184.3488423
5.647596836,450.3942871,69.42302704,512.4780348
5.483191013,419.8226013,67.40795898,464.1774677
5.576274872,444.4610901,71.68546295,491.2117198
5.354848862,392.5463867,70.99842072,428.1974728
4.540878773,224.4676971,73.06786346,230.7028517
4.70876503,252.4450073,75.36779785,267.5442313
4.852502823,266.5177917,72.12651062,300.574049
5.128513813,335.0664063,65.17832947,368.2101114
5.436481953,459.0184021,70.89240265,450.91203
5.638438225,485.8693848,71.83544922,509.7198901
5.66001606,454.7800903,67.67030334,516.2310881
5.894161224,518.960083,70.74256134,589.8608995
6.753260136,786.3590698,69.97125244,908.6788561
6.523900986,750.5568848,71.34726715,815.3718042
6.470794201,739.2650757,71.07060242,794.6139668
6.995461941,878.8007813,70.12148285,1013.94724
6.833879948,828.0067139,68.27596283,942.9279518
6.774096012,864.9160156,70.97402191,917.4564539
7.294102192,1071.405029,71.50737762,1154.076945
7.572912216,1193.271973,71.05451965,1295.736543
7.616463184,1231.505005,69.96398926,1318.611497
7.642580986,1234.327026,69.50267792,1332.447046
8.153040886,1501.744995,71.7564621,1618.816819
8.431361198,1628.135986,70.40196228,1785.839801
8.454581261,1665.791992,72.44180298,1800.060908
8.381747246,1638.709961,72.02528381,1755.592825
8.430673599,1725.956055,72.39901733,1785.419305
8.961294174,2027.553955,73.50222778,2119.069316
8.48593235,1756.224976,71.50377655,1819.325786
8.707442284,1881.756958,72.88343048,1957.369106
9.026627541,2047.428955,74.44815063,2161.170638
8.986699104,2063.455078,72.64795685,2135.419884
9.166513443,2189.667969,73.05476379,2251.841078
9.124004364,2106.518066,73.72064209,2224.218998
8.903903961,2045.81604,72.77850342,2082.23562
9.000098228,2034.343994,71.58753204,2144.054224
9.042398453,2044.593994,70.27114868,2171.358705
9.220381737,2192.61499,69.94003296,2286.91984
9.55626297,2412.39502,70.24822235,2483.852274
9.193206787,2165.514893,69.71330261,2269.213629
9.691583633,2431.429932,71.37238312,2584.934323
9.703450203,2457.468018,70.94790649,2593.493017
10.12578011,2657.870117,72.18611908,2867.861232
9.670084,2436.366943,73.19803619,2569.303873
9.209980011,2201.224121,74.48390198,2280.140124
9.477258682,2299.493896,74.09835052,2455.057608
10.37541008,2572.949951,72.9887619,3004.279306
10.17733955,2591.590088,72.99835968,2897.527961
9.830939293,2458.61792,69.0256424,2682.424309
9.21665287,2175.587891,68.86746979,2284.489085
10.05333042,2568.200928,69.64753723,2824.81805
9.518468857,2368.191895,69.58573914,2454.454632
9.886129379,2603.916016,72.11824036,2719.24351
10.00189972,2596.113037,73.76605225,2793.282627
10.08356953,2651.970947,72.16306305,2842.978066
10.45880985,2811.63501,70.16902161,3045.920577
10.87285042,3021.103027,69.43695068,3225.677571
11.16114044,3146.461914,68.85619354,3326.417358
10.6020298,2844.11792,70.01735687,3113.058105
11.01881981,2980.539063,73.46060181,3279.046281
10.71350002,2863.635986,73.39951324,3161.622407
10.85007,2949.141113,70.20319366,3216.897434
10.81272984,2929.635986,70.80951691,3202.236364
11.4828701,3206.052979,72.42398834,3417.557994
11.36201954,3182.625977,72.97543335,3385.827015
10.23956013,2653.795898,71.0311203,2932.280945
10.2341404,2622.955078,70.15442657,2929.298835
10.26988029,2688.150879,67.41493988,2948.807022
10.73404026,2894.821045,66.37486267,3170.228905
10.69752979,3006.903076,66.85292053,3154.857911
11.21004009,3176.39502,65.93389893,3341.667088
11.01780987,3148.115967,63.82545853,3278.693918
10.70207024,3026.5,65.36813354,3156.78761
11.3439703,3247.74292,70.00302887,3380.834073
10.96805,3156.389893,65.70848083,3261.04445
10.93735027,3120.169922,67.16259766,3249.870968
10.64914989,2970.649902,69.01920319,3133.973142
10.57672977,2907.582031,69.35951233,3101.591513
9.911678314,2629.126953,69.7568512,2735.951919
10.45744038,2885.208008,71.37638855,3045.252165
10.57938004,2977.064941,69.43557739,3102.80049
10.43268013,2898.153076,66.89341736,3033.079274
10.46498966,2897.822998,68.7040863,3048.930489
10.44884014,2844.344971,69.38651276,3041.042939
9.957091331,2731.208008,67.64823151,2765.132697
9.805234909,2567.952881,68.52770233,2664.933385
9.999443054,2670.316895,70.09555817,2791.755658
9.464039803,2441.208008,65.81585693,2446.380732
9.621835709,2564.592041,64.60932922,2533.640407
9.860876083,2552.125,64.83000183,2702.520025
10.39708042,2868.999023,63.12665939,3015.283365
10.39237022,2920.378906,61.12290955,3012.90263
10.09350967,2764.431885,63.07762909,2848.886492
10.29938984,2815.147949,64.19930267,2964.63715
10.29442024,2880.728027,61.73952103,2961.988706
9.308941841,2408.47998,58.08378983,2344.748399
9.929501534,2681.278076,60.37736893,2747.483207
10.73948956,2965.324951,60.86597061,3172.494576
10.41633034,2859.865967,60.62347031,3024.94944
9.781367302,2530.351074,60.06130981,2648.495214
9.914726257,2614.558105,60.65177155,2737.931123
9.594311714,2522.329102,59.0226593,2512.928492
9.189897537,2296.176025,58.18635941,2267.05881
9.855828285,2538.110107,59.85697937,2699.15223
9.505111694,2488.856934,58.07030869,2443.940816
9.464080811,2366.878906,56.69498062,2446.407647
9.890534401,2655.594971,59.31019974,2722.139375
10.67780018,2936.447021,59.21395874,3146.412516
10.55352974,2864.462891,62.31719971,3090.929816
10.57308006,2904.1521,60.56325912,3099.923611
9.699071884,2572.444092,56.1927681,2590.340829
9.766812325,2625.37207,56.94118118,2638.377075
10.09171009,2709.186035,56.0130806,2847.819051
9.500905991,2531.406006,53.28041077,2440.616887
10.17125988,2741.805908,56.27217865,2894.071013
10.2635603,2811.330078,54.93468857,2945.384206
9.48878479,2447.688965,54.65404129,2462.624703
9.845365524,2667.231934,53.63195038,2692.145042
9.257285118,2372.300049,52.41765976,2310.995118
9.779727936,2568.694092,50.58758926,2647.359141
8.948708534,2130.072021,49.67811966,2110.97931
8.073453903,1679.61499,51.62517929,1572.337167
8.277176857,1787.909058,52.44654083,1692.492752
7.885765076,1600.162964,53.75268173,1465.273391
9.550278664,2457.321045,54.35501099,2479.231885
9.242671013,2230.804932,53.8380394,2301.457057
8.919348717,2124.906006,51.57427979,2092.133795
8.274827957,1738.587036,53.20716095,1691.085933
7.216261864,1150.661987,55.57081985,1116.390401
7.632159233,1394.753052,57.17391968,1326.915823
7.693449974,1419.619995,53.06111908,1359.641601
7.599473953,1358.766968,50.30099106,1309.658682
7.405731201,1298.397949,50.40126038,1209.631563
7.785676003,1464.042969,53.82976151,1409.755513
7.456188202,1314.432007,49.336689,1235.345953
7.086803913,1131.987061,46.45418167,1055.548117
7.061056137,1100.56897,44.56299973,1043.712448
7.171652794,1134.262939,39.91641998,1095.170453
6.956935883,1051.912964,42.47489166,996.7201052
7.771091938,1502.078003,48.78799057,1401.762866
8.187802315,1615.360962,50.19168091,1639.306999
7.445176125,1314.004028,50.72288895,1229.701134
7.7264328,1458.881958,49.57902145,1377.44569
7.95093298,1638.229004,49.71352005,1502.024425
8.039245605,1627.03894,51.53831863,1552.550543
8.047497749,1624.269043,51.35332108,1557.312942
8.319598198,1836.261963,53.14326096,1717.981144
8.52145195,1959.734009,55.83966064,1841.238638
8.167578697,1784.567017,56.30131912,1627.372461
8.578838348,1979.192993,55.81492996,1876.828655
8.664670944,2025.300049,56.74087906,1930.468304
8.240656853,1788.839966,56.73575974,1670.674276
8.963339806,2162.98291,59.37977982,2120.38488
9.39136982,2399.125977,56.84790039,2398.716252
8.503651619,1945.781982,54.74293137,1830.24589
8.092956543,1751.765015,52.41973114,1583.669976
8.411986351,1877.593994,56.73777008,1774.005182
8.606882095,1957.944946,57.11914825,1894.30184
8.847234726,2163.919922,58.70151901,2046.013763
9.580330849,2481.503906,57.5751915,2502.304736
9.520338058,2417.405029,59.94892883,2455.920746
9.099529266,2266.666016,55.11016083,2208.341233
7.991817951,1669.175049,53.66955948,1525.314653
8.620434761,2001.848022,55.88764191,1902.764538
8.338306427,1942.430054,52.58150864,1729.269838
8.239600182,1868.468994,52.19433975,1670.044723
8.580166817,2021.38501,54.13605118,1877.655205
8.484895706,1964.719971,54.60248947,1818.687624
8.668967247,2052.657959,50.19667816,1933.165443
8.750067711,2127.077881,50.62879181,1984.285026
9.047103882,2265.416016,51.97771072,2174.400237
9.032006264,2250.250977,53.3752594,2164.644255
8.902774811,2243.045898,53.62889862,2081.512404
9.015042305,2243.592041,52.77706909,2153.692589
8.991481781,2223.710938,52.49755859,2138.500987
8.9463377,2215.587891,52.30495071,2109.45611
9.047112465,2278.36499,54.15032959,2174.405785
8.62898159,2038.709961,51.04515076,1908.107521
8.435816765,1954.780029,48.66970062,1788.56544
8.57733345,1932.833008,50.41180038,1875.892476
8.926837921,2195.291016,52.90353012,2096.93734
8.821464539,2093.604004,50.47877884,2029.594145
8.028989792,1797.348999,47.17480087,1546.641442
8.388754845,2016.239014,46.30860901,1759.853285
8.70016861,2143.375977,45.56315994,1952.786649
9.157809258,2228.574951,46.0631485,2246.180686
7.907055855,1679.432007,44.42842102,1477.229063
8.423289299,1869.082031,49.30855179,1780.90578
8.087156296,1643.371948,49.34487152,1580.295586
8.09264183,1714.550049,51.21907043,1583.486802
8.377081871,1878.119995,55.23855972,1752.758549
8.890886307,2121.104004,58.77960968,2073.901457
8.355164528,1851.697021,57.83102036,1739.466849
8.446876526,1900.845947,55.78065109,1795.337633
7.51236105,1388.857056,51.85298157,1264.347386
7.908473015,1592.125977,53.80580902,1478.026634
8.036932945,1648.819946,54.47864914,1551.217121
8.830026627,2115.095947,57.56039047,2035.045792
8.71218586,2066.948975,54.28023911,1960.359262
7.65926981,1478.155029,50.97906876,1341.333114
8.468940735,1925.529053,55.18743896,1808.875617
8.227728844,1743.61499,54.02276993,1662.978737
8.438083649,1869.859009,54.50320053,1789.952759
8.336091042,1888.817993,60.41270065,1727.931544
8.206329346,1770.207031,61.81444931,1650.273363
7.389978886,1306.817017,61.49110031,1201.681701
7.288580894,1223.509033,61.6196785,1151.375761
7.579108238,1425.467041,58.90995026,1298.975901
7.266918182,1236.536987,53.76152039,1140.819347
7.055401802,1140.134033,52.39588165,1041.124828
7.17830801,1185.733032,53.1583519,1098.319055
7.393342018,1283.133057,52.66400909,1203.375915
7.735658169,1481.557983,53.59127045,1382.449288
7.449502945,1358.387939,48.56455994,1231.916879
6.927730083,1058.672974,45.97179031,983.7844946
6.962223053,1034.339966,44.28020096,999.0732403
7.35471487,1279.982056,44.4011116,1184.01729
7.22947216,1214.465942,47.61544037,1122.726716
6.899096966,1077.91394,48.24285126,971.2051771
7.6908741,1444.295044,51.85816956,1358.256779
7.654619217,1499.296997,50.72589111,1338.853342
8.068016052,1650.750977,53.03993988,1569.183993
7.656847,1442.337036,55.32683945,1340.040893
8.033647537,1665.593018,57.073349,1549.323772
8.205435753,1758.973999,55.2678299,1649.743717
8.000391006,1633.697998,53.45923996,1530.220622
8.408177376,1811.073975,54.54891968,1771.681982
8.528288841,1908.071045,56.1497612,1845.466788
7.528533936,1361.19104,52.86907959,1272.683324
7.790774822,1520.590942,53.3260498,1412.555787
7.93563509,1607.18103,54.61574173,1493.355751
7.75824213,1486.19397,52.36680984,1394.741567
7.596921921,1466.959961,49.30487823,1308.317063
7.331981182,1217.18103,46.7869606,1172.725734
6.617256165,895.8895874,44.81280899,852.6258712
6.587689877,899.0869751,41.00217056,840.7209733
6.801417828,987.4816284,40.36894989,929.0442721
7.284079075,1260.786987,37.02833176,1149.176534
7.156589985,1215.103027,39.53866959,1088.066296
7.237380028,1185.115967,51.24795914,1126.531268
8.038455009,1647.359009,52.14151001,1552.094644
7.206865788,1179.155029,47.45355988,1111.898201
6.859345913,1036.089966,39.71173096,953.9081706
6.959218979,1025.144043,43.27124023,997.7358022
6.700854778,944.5015869,45.0021019,886.8269489
7.12406683,1198.506958,40.27925873,1072.831053
7.244551182,1314.155029,33.29766083,1129.988884
7.03903389,1140.369995,39.56940079,1033.657615
7.606112957,1453.642944,39.97946167,1313.152801
7.409863949,1325.295044,47.25201035,1211.723379
8.117049217,1674.343018,48.62236023,1597.721456
7.905900002,1610.980957,45.07825851,1476.578717
8.084728241,1763.034058,34.71474075,1578.884008
8.2877388,1887.715942,35.70877838,1698.824455
8.184361458,1936.843994,31.54631042,1637.27378
9.455537796,2575.62207,28.24436951,2440.800955
9.738460541,2708.701904,29.84676933,2618.462413
10.2414999,2810.193115,28.35025024,2933.346195
9.960987091,2659.967041,27.92988014,2767.60532
9.435853958,2355.737061,33.8144989,2427.885736
9.791126251,2581.312012,32.36471939,2655.23946
10.29634953,2789.825928,30.37265015,2963.017714
9.875400543,2680.525879,36.48033142,2712.163966
9.951645851,2584.344971,35.62347031,2761.66839
10.39836979,2888.711914,33.99362946,3015.933997
11.13560009,3119.417969,35.74029922,3318.246208
11.5169096,3223.795898,36.65420914,3425.970665
10.13300037,2809.915039,36.18989182,2872.063622
9.543654442,2503.146973,35.10456848,2474.102363
9.416926384,2325.266113,37.69231033,2415.471145
8.895158768,2149.833984,41.95726013,2076.635901
8.152224541,1786.255981,36.54887009,1618.336981
7.997961044,1664.817017,40.51332092,1528.829288
8.006237984,1613.031006,41.39535904,1533.570966
8.389183998,1910.963013,39.5261116,1760.114327
8.689944267,2111.944092,36.29716873,1946.350554
9.284925461,2283.874023,34.87187958,2329.048484
9.061556816,2186.156982,38.65031815,2183.747529
8.479647636,1910.581055,37.45149994,1815.458097
8.31661129,1804.120972,34.96604919,1716.181516
8.399850845,1865.655029,35.63682175,1766.607339
9.29428196,2242.172119,36.5750618,2335.163542
9.410437584,2309.289063,38.60417175,2411.216219
9.272790909,2258.351074,34.88925934,2321.12064
8.686337471,2022.542969,34.46691895,1944.08161
8.956354141,2212.60498,35.08618164,2115.89307
9.836689949,2520.010986,36.16392899,2686.307465
8.844734192,2206.586914,38.44900131,2044.419068
8.362282753,2024.333984,35.73215866,1743.779425
8.253628731,1804.712036,37.88417053,1678.410812
8.179471016,1764.464966,35.14422989,1634.385873
9.077233315,2192.318115,35.21268845,2193.89466
8.031182289,1682.182983,35.21778107,1547.903794
8.645409584,2020.358032,36.94929886,1918.390395
8.489089966,1860.640991,35.3373909,1821.270109
8.244317055,1727.849976,39.17926025,1672.855747
7.422104836,1291.621948,40.09717178,1217.934134
7.168757915,1156.092041,40.15196991,1093.802748
7.240125179,1193.862061,48.68917847,1127.854016
7.694252968,1367.921997,53.66139984,1360.073469
8.290145874,1771.240967,57.06528091,1700.268793
8.281457901,1752.328979,52.89025116,1695.058009
7.206285,1196.042969,49.50690079,1111.620928
6.967750072,1070.090942,46.1391716,1001.536871
6.872713089,1051.137939,45.69197083,959.703168
6.969668865,1092.08606,43.90935135,1002.393056
7.22935915,1216.047974,38.52637863,1122.672409
7.494137764,1332.560059,36.48257065,1254.940831
7.569502831,1343.774048,38.55356979,1293.956224
6.902130127,1073.432007,36.85515976,972.5329442
7.830495834,1495.692017,36.32656097,1434.474415
7.932155132,1517.265015,35.65465164,1491.387329
8.50909996,1848.209961,35.58132935,1833.608162
8.358901978,1780.922974,35.34320068,1741.730671
8.263838768,1772.656006,34.79676819,1684.510556
8.848360062,2029.840942,33.98410034,2046.731538
9.28768158,2279.735107,34.82955933,2330.849585
9.67886734,2424.435059,34.56492996,2575.7088
8.853192329,2008.904053,37.26519012,2049.814428
8.698967934,1948.447021,37.02449036,1952.030516
7.933864117,1645.239014,40.76171112,1492.353845
8.058034897,1729.130981,39.26416016,1563.404031
7.399215221,1306.098999,47.42694092,1206.338622
8.073467255,1716.563965,49.24763107,1572.344912
7.87802887,1636.121948,47.97990036,1460.941651
7.26556778,1328.156982,48.35097885,1140.163473
8.331858635,1863.848999,49.76951981,1725.375913
7.684863091,1452.844971,52.08224106,1355.028383
7.801342964,1701.749023,51.26895905,1418.369522
7.134861946,1302.702026,41.92898941,1077.872286
7.401097775,1291.814941,48.06118011,1207.289348
7.459177017,1484.771973,52.05540848,1236.881206
6.607471943,1005.432007,46.41304016,848.6752745
6.82130003,1069.722046,49.70172119,937.5326793
6.198608875,747.675415,49.07641983,693.0649835
6.943074226,1175.185059,50.76805115,990.5673595
6.936597824,1134.936035,54.1420517,987.7009029
6.485970974,925.008728,53.23223114,800.5141952
7.047509193,1163.993042,53.66675949,1037.519818
7.39859581,1374.697021,59.84738159,1206.025921
7.757586002,1601.98999,62.2244606,1394.383578
7.817664146,1666.029053,60.53462982,1427.373698
7.041659832,1256.506958,60.85116959,1034.853269
7.101277828,1229.942993,65.75862885,1062.239529
7.035810947,1221.973999,66.14832306,1032.191347
6.787947178,1040.811035,67.07839203,923.3199776
6.352533817,827.9390259,68.34145355,749.5049624
5.501458168,530.3724976,68.81846619,469.4194658
6.023961067,680.5194702,68.66226196,632.1030406
5.600709915,521.0640259,70.87863922,498.4429143
4.954410076,347.6221008,71.82533264,324.8781463
3.979049921,159.0794067,74.38732147,124.0126973
4.139510155,155.3674011,84.31130981,149.3449625
3.68722105,59.77172089,110.7969971,75.77289536
4.303857803,130.9951935,116.0588989,181.5969478
3.892987967,94.66235352,89.8217392,108.3698156
3.164448977,18.71573067,94.98522186,23.42584452
3.134157896,27.19998932,86.1485672,21.73291996
3.316582918,15.2342701,81.07227325,34.14863291
2.918972969,-0.581198812,99.6946106,0
3.243311882,0,109.3883972,28.52203398
3.232796907,0,88.04192352,27.78505305
3.866552114,26.70228958,82.81289673,103.802673
3.642323971,32.33694839,79.16188812,69.56077374
3.597723961,-0.888135374,90.62991333,63.70908142
2.941483974,0,91.09108734,0
3.72637105,15.67199039,84.10144806,81.45306576
2.63457489,2.616255999,88.4969635,0
3.153237104,0,86.67971802,22.78211615
3.230622053,0,88.63262177,27.63482821
3.193557978,0,92.89427948,25.19103054
2.902870893,0,81.00817108,0
3.541563034,0,85.30349731,56.79325868
3.200357914,0,92.30726624,25.62291674
2.976888895,0,89.52410889,0
3.087384939,0,105.0048981,19.40720826
3.569425106,3.060461044,91.30673218,60.16119951
3.191606045,0,106.6962967,25.06842354
2.475771904,0,108.2879028,0
2.858917952,0,103.3643036,0
3.616122961,0,115.7074966,66.084535
2.505080938,0,112.3302002,0
3.361311913,0,129.5876007,38.00568505
3.769241095,28.8137207,141.1710968,87.95426396
4.013009071,39.53414917,147.8341064,125.4190772
3.685683012,52.29632187,143.4116974,75.55475182
3.710922003,81.48445129,151.0200958,79.18231161
3.572036982,59.13835144,175.6515045,60.48328807
2.276688099,0.744800091,174.3511047,0
1.481564045,0,149.2606049,0
1.747794986,0,125.4436035,0
1.267235041,0,117.6160965,0
1.087983966,0,138.7404022,0
1.623249054,0,175.2333984,0
2.050889969,0,169.2115936,0
2.031508923,0,154.6903076,0
2.0496521,0,169.886795,0
2.071708918,0,176.1074982,0
1.475044012,0,160.1143951,0
1.344939947,0,142.2563934,0
1.199478984,0,134.1891937,0
1.090986013,0,117.254097,0
1.019546986,0,121.1072006,0
0.642524481,0,134.1542969,0
0.543037176,0,125.6572037,0
0.606082916,0,157.2245026,0
0.995433927,0,131.6846008,0
0.505522311,0,158.6934967,0
0.970892012,0,131.6790009,0
0.745950222,0,138.1045074,0
0.982766271,0,128.2984009,0
0.72998929,0,213.7709045,0
0.794884086,0,310.0042114,0
0.690787613,0,295.6437073,0
0.711883008,0,301.9563904,0
0.742377102,0,86.31342316,0
0.682018876,0,49.07852173,0
1.061666965,0,21.38085938,0
1.369232059,0,86.60494232,0
3.036254883,0,117.9016037,17.26530957
3.499469995,0,110.1836014,51.94066197
3.020788908,2.951527119,131.6634064,16.69981935
2.875699043,1.052459955,135.6246033,0
2.922843933,-0.435533613,137.3059998,0
3.108824015,0,108.7505035,20.42978176
2.700968027,0,95.06286621,0
3.071782112,0,136.2666931,18.70924132
2.950114012,0,154.9709015,0
2.571166992,0,150.5847015,0
2.479401112,0,144.0283966,0
1.921849966,0,169.4683075,0
0.960486829,0,168.8173981,0
0.985467374,0,138.4476929,0
1.47873199,0,143.4302063,0
2.237865925,0,148.5063934,0
2.748568058,0,139.6217041,0
3.145431042,0,149.2106018,22.34580837
2.669008017,0,151.8112946,0
2.001436949,0,181.2855988,0
2.699987888,0,188.3531036,0
2.02466011,0,211.0919952,0
2.93094492,0,212.6987,0
2.99702692,0,190.7292938,0
2.192794085,0,203.6876068,0
2.451589108,0,219.7823029,0
2.445245028,0,207.4862976,0
2.529182911,0,211.5850983,0
2.269835949,0,210.6820984,0
2.076705933,0,205.2693024,0
1.332872033,0,192.9104004,0
1.033892989,0,176.7458954,0
1.409631014,0,149.6206055,0
0.472165197,0,333.6116028,0
0.581870019,0,194.9320068,0
0.748483121,0,168.6089935,0
0.70794481,0,249.2660065,0
0.241920099,0,316.9996948,0
0.37973401,0,31.31051064,0
0.852680326,0,115.4729004,0
1.252480984,0,126.6598969,0
1.167199016,0,107.6785965,0
0.982226372,0,99.96143341,0
1.457504988,0,75.32436371,0
1.670673013,0,121.5047989,0
2.119918108,0,134.1510925,0
1.033679962,0,109.4654007,0
0.64514643,0,113.072403,0
0.529358089,0,70.47280121,0
0.64291513,0,92.80828857,0
0.393620193,0,100.2658005,0
0.377335608,0,150.452301,0
0.609950423,0,153.2102966,0
1.064355969,0,134.1156006,0
1.222921968,0,117.1874008,0
1.580327988,0,94.77308655,0
2.03729701,0,83.43476868,0
2.228810072,0,77.98922729,0
1.847314954,0,94.57431793,0
2.351526976,0,75.92971039,0
1.864092946,0,87.51967621,0
2.035682917,0,83.25701904,0
3.204180956,0,71.89499664,25.86897961
2.297384024,0,70.81590271,0
2.751547098,0,56.90213013,0
2.865911961,0,63.58813858,0
3.368477106,0,79.84702301,38.65329761
3.594055891,28.13643074,76.84400177,63.24198065
3.79536891,53.222229,76.2873764,92.06074133
3.46777606,45.56380081,76.58824158,48.47398932
3.86800909,78.01780701,75.62970734,104.0514734
2.658286095,20.20698929,87.59552765,0
2.402620077,8.855195045,88.66285706,0
1.737118006,0,93.68154907,0
2.176206112,0,103.0763016,0
2.419291973,0,108.6019974,0
2.743048906,0,114.4101028,0
3.614578962,0,117.9194031,65.88311087
3.512190104,60.37207031,113.5460968,53.37717949
3.735116005,87.6785965,112.485199,82.75535542
3.509346008,65.96405792,109.9020004,53.05374076
4.311047077,198.4730988,110.6989975,183.0398817
3.825119019,115.3967972,107.6837997,96.86952018
3.582612991,90.96618652,110.4019012,61.79864754
3.832794905,115.1669998,107.9888,98.13322522
3.734919071,105.188797,109.7451019,82.72589358
3.660085917,92.39369202,108.485199,71.9798227
3.704811096,112.759201,114.8915024,78.29464958
3.414926052,121.7966003,105.0623016,43.05072396
3.805721998,227.1912994,95.85006714,93.71813902
4.318621159,399.3218994,90.37934875,184.5630657
6.48973608,739.822876,76.60263062,801.98189
6.657273769,814.22052,76.4390564,868.897407
7.019673824,913.4995117,76.23880768,1024.869867
6.669380188,931.4848022,75.30506134,873.8561148
8.681675911,1662.774048,73.02960968,1941.1503
8.594908714,1684.187988,71.50450134,1886.835248
8.187215805,1534.051025,71.84616089,1638.96035
8.408395767,1578.035034,70.29244995,1771.815154
8.029569626,1341.456055,66.21000671,1546.975239
8.021186829,1363.821045,66.96690369,1542.152794
8.077916145,1508.922974,70.80097198,1574.92682
8.235549927,1590.140015,70.8586731,1667.632545
8.583979607,1580.844971,66.3166275,1880.028112
8.174525261,1392.199951,64.13937378,1631.467553
7.371664047,1059.886963,66.19122314,1192.484683
6.877852917,937.9846802,66.79250336,961.9371966
7.751660824,1276.040039,66.72810364,1391.153087
8.224007607,1550.020996,71.00112915,1660.766394
8.80878067,1836.156006,71.43073273,2021.525022
8.80679512,1769.527954,72.54763031,2020.262628
9.520403862,2220.530029,70.6605072,2455.972336
9.715209007,2328.764893,68.67048645,2601.926203
9.819359779,2332.072021,66.64803314,2674.572
10.0141201,2421.201904,66.51473999,2800.850279
11.23684025,2936.353027,69.14266205,3349.807152
11.51671028,3154.63501,68.58338165,3425.922066
11.45411015,3102.739014,69.39511871,3410.271957
11.93515968,3270.802979,70.41007233,3511.505416
12.01274967,3285.206055,72.36576843,3523.918673
12.01158047,3480.417969,71.33939362,3523.739293
11.6171999,3324.818115,71.91352081,3449.448632
11.1342802,2986.731934,71.48296356,3317.820061
10.19587994,2530.772949,68.25627899,2908.0026
8.686342239,1714.352051,70.53807831,1944.084609
8.183568001,1499.373047,73.1599884,1636.805077
8.950460434,1777.468018,77.27037048,2112.105017
9.630327225,2111.886963,76.53865051,2539.976249
11.08866024,2895.112061,75.98565674,3302.855097
11.12096977,2645.352051,78.11461639,3313.501193
11.1985302,2826.968018,79.31936646,3338.124014
11.39216995,3090.636963,78.19828796,3394.019011
11.38348961,3047.946045,78.36135101,3391.679491
9.908427238,2451.924072,77.75884247,2733.837509
10.10414028,2523.183105,76.50614166,2855.172051
10.75247955,2725.26709,76.66647339,3177.865794
10.44962025,2463.566895,78.44905853,3041.425576
9.769438744,2152.082031,76.57565308,2640.208149
10.55869007,2725.740967,77.69450378,3093.31348
10.36734962,2838.167969,71.81207275,3000.152954
8.96945858,2139.863037,69.87093353,2124.320974
10.24849987,2748.471924,68.99202728,2937.181231
11.14682961,3217.548096,67.34626007,3321.85642
11.95452976,3539.187988,67.48061371,3514.701694
11.76704025,3388.391113,67.23169708,3480.983764
11.35229969,3259.839111,63.28617096,3383.146528
11.09331989,3121.521973,65.78959656,3304.404736
12.1515398,3476.86499,64.70213318,3543.573126
12.25137043,3520.420898,63.32690811,3555.739304
11.78800011,3459.961914,63.44139862,3485.065068
11.60400009,3408.718994,64.56491852,3446.468893
12.42831993,3578.217041,67.47515106,3573.379046
12.94542027,3595.260986,66.393013,3597.649219
12.12061024,3482.644043,66.89775848,3539.47204
12.64083004,3593.758057,68.42286682,3588.156165
11.96148968,3534.962891,70.30079651,3515.834268
13.11536026,3598.735107,71.22633362,3600
12.3228302,3564.73999,69.39009857,3563.459434
12.11913967,3511.314941,67.33778381,3539.273102
11.49145031,3427.708984,65.60650635,3419.700016
11.66322041,3470.825928,66.78359985,3459.579395
11.48163033,3399.039063,63.24803162,3417.247287
11.85334015,3517.384033,60.95476151,3497.279644
11.99493027,3508.75708,62.98664093,3521.159455
10.83852005,3143.066895,58.49243927,3212.398369
12.12530041,3530.177002,59.69377136,3540.104126
11.94470024,3432.660889,59.56188965,3513.087856
11.07231998,3169.071045,57.71850967,3297.382704
11.33638954,3341.733887,57.83253098,3378.717055
11.65715981,3425.479004,58.26795959,3458.268047
11.66520977,3318.9021,59.29721832,3460.008337
10.99392033,3114.146973,57.51377106,3270.291236
9.501206398,2401.194092,55.24205017,2440.854525
